Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	orig.sound.file	song.type.lek	SNR	prevalence
113.188934240363	113.316462585034	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	113.188934240363	467	Spectrogram 1	1	2066.0624532	11416.5618532	87.SUR.2012.2.3.9.57.WAV_3-3	SUR-J2	9.0401467341	low
113.416462585034	113.602494331066	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	113.416462585034	468	Spectrogram 1	1	2776.7707554	12127.2701554	64.CCE.2011.7.27.8.12.WAV_5	CCE-I2	19.7304864223	high
113.702494331066	113.825283446712	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	113.702494331066	469	Spectrogram 1	1	1761.4	11111.8994	0.SJA.2018.7.10.8.32.WAV_3	SJA-C1	16.4569836234478	high
113.925283446712	114.073265306122	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	113.925283446712	470	Spectrogram 1	1	1488.6119577	10839.1113577	36.SUR.2011.6.9.5.50.WAV_1-27	SUR-H3	12.9981813015	low
114.173265306122	114.323015873016	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	114.173265306122	471	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.15.WAV_3	BR1-D3	13.3768503529	low
114.423015873016	114.587596371882	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	114.423015873016	472	Spectrogram 1	1	1843.9661088	11194.4655088	0.CCL.2017.05.22.7.58.WAV_20	CCL-N1	16.4706493394	high
114.687596371882	114.858344671202	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	114.687596371882	473	Spectrogram 1	1	1691.607	11042.1064	312.CCL.2014.4.17.8.11.WAV_4	CCL-M1	13.8396894035	low
114.958344671202	115.082721088435	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	114.958344671202	474	Spectrogram 1	1	1843.9661088	11194.4655088	0.SUR.2014.7.3.8.31.WAV_1-5	SUR-J4	23.6313888743	low
115.182721088435	115.308503401361	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	115.182721088435	475	Spectrogram 1	1	1710.7083021	11061.2077021	17.CCL.2010.5.27.8.59.WAV_2-3	CCL-I1	11.4575215999	low
115.408503401361	115.508594104308	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	115.408503401361	476	Spectrogram 1	1	1932.8046466	11283.3040466	0.TR1.2014.4.1.9.03.WAV_1	TR1-D1	16.0261183043	high
115.608594104308	115.715986394558	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	115.608594104308	477	Spectrogram 1	1	2219.458	11569.9574	178.SUR.2013.2.2.8.42.WAV_3-5	SUR-J1	24.9787276863	high
115.815986394558	115.967369614512	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	115.815986394558	478	Spectrogram 1	1	1310.935	10661.4344	0.SUR.1989.5.31.ITM70960A-26.WAV_1-3	SUR-E1	15.8206832403	high
116.067369614512	116.18641723356	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	116.067369614512	479	Spectrogram 1	1	2007.1549261	11357.6543261	0.CCL.2008.4.1.7.55.WAV_1	CCL-K1	17.5648846037	high
116.28641723356	116.384535147392	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	116.28641723356	480	Spectrogram 1	1	1891.39	11241.8894	0.SJA.2010.7.13.9.10.WAV_4	SJA-C1	11.5786239133	high
116.484535147392	116.635328798186	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	116.484535147392	481	Spectrogram 1	1	2068.039	11418.5384	0.SUR.2008.3.17.8.19.WAV_5	SUR-F1	17.1585018117	high
116.735328798186	116.887052154195	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	116.735328798186	482	Spectrogram 1	1	2332.4782671	11682.9776671	0.TR1.2012.7.31.8.52.WAV_3	TR1-E4	17.0955056535	low
116.987052154195	117.152925170068	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	116.987052154195	483	Spectrogram 1	1	2288.1587976	11638.6581976	66.CCE.2011.7.20.8.08.WAV_2	CCE-I1	21.5658024476	high
117.252925170068	117.378798185941	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	117.252925170068	484	Spectrogram 1	1	1993.236	11343.7354	81.SUR.2012.1.19.9.08.WAV_5	SUR-F4	25.4994924053	low
117.478798185941	117.60126984127	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	117.478798185941	485	Spectrogram 1	1	1932.8046466	11283.3040466	40.SUR.2011.6.30.15.32.WAV_4	SUR-F4	13.5407605991	low
117.70126984127	117.830566893424	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	117.70126984127	486	Spectrogram 1	1	2226.9	11577.3994	0.HC1.1992.2.15.9.59.WAV_1	HC1-F2	19.3008296327958	high
117.930566893424	118.081360544218	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	117.930566893424	487	Spectrogram 1	1	2068.039	11418.5384	0.SUR.2008.3.17.8.19.WAV_5	SUR-F1	17.1585018117	high
118.181360544218	118.281451247166	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	118.181360544218	488	Spectrogram 1	1	1932.8046466	11283.3040466	0.TR1.2014.4.1.9.03.WAV_1	TR1-D1	16.0261183043	high
118.381451247166	118.522947845805	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	118.381451247166	489	Spectrogram 1	1	2106.347	11456.8464	231.SAT.2013.5.22.7.49.WAV_1	SAT-G1	22.1431661078	high
118.622947845805	118.724988662132	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	118.622947845805	490	Spectrogram 1	1	1888.3188447	11238.8182447	0.TR1.2013.4.22.8.50.WAV_2-6	TR1-D1	16.6192013436	high
118.824988662132	118.965283446712	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	118.824988662132	491	Spectrogram 1	1	2021.6431843	11372.1425843	0.TR1.2013.4.23.9.14.WAV_1-3	TR1-E4	15.4678757062	low
119.065283446712	119.229863945578	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	119.065283446712	492	Spectrogram 1	1	1843.9661088	11194.4655088	0.CCL.2017.05.22.7.58.WAV_20	CCL-N1	16.4706493394	high
119.329863945578	119.488185941043	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	119.329863945578	493	Spectrogram 1	1	1601.978	10952.4774	0.CCL.2015.6.18.8.57.WAV_1-35	CCL-N1	9.8232081675	high
119.588185941043	119.728480725624	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	119.588185941043	494	Spectrogram 1	1	2021.6431843	11372.1425843	0.TR1.2013.4.23.9.14.WAV_1-3	TR1-E4	15.4678757062	low
119.828480725624	119.985170068027	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	119.828480725624	495	Spectrogram 1	1	2007.155	11357.6544	0.LOC.2014.3.13.7.37.WAV_1	LOC-A1	16.0108954051	high
120.085170068027	120.2510430839	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	120.085170068027	496	Spectrogram 1	1	2288.1587976	11638.6581976	66.CCE.2011.7.20.8.08.WAV_2	CCE-I1	21.5658024476	high
120.3510430839	120.475419501134	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	120.3510430839	497	Spectrogram 1	1	1843.9661088	11194.4655088	0.SUR.2014.7.3.8.31.WAV_1-5	SUR-J4	23.6313888743	low
120.575419501134	120.761451247166	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	120.575419501134	498	Spectrogram 1	1	2776.7707554	12127.2701554	64.CCE.2011.7.27.8.12.WAV_5	CCE-I2	19.7304864223	high
120.861451247166	120.990997732426	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	120.861451247166	499	Spectrogram 1	1	2066.0624532	11416.5618532	31.CCL.2011.6.17.8.45.WAV_2	CCL-K2	18.0729984917	low
121.090997732426	121.252108843537	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	121.090997732426	500	Spectrogram 1	1	1917.829	11268.3284	295.LOC.2014.3.12.7.33.WAV_5	LOC-A2	28.7859571669	high
121.352108843537	121.508004535147	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	121.352108843537	501	Spectrogram 1	1	2238.6847942	11589.1841942	0.CCE.1982.2.25.ITM70862A-21.WAV_2	CCE-F1	9.434661166	high
121.608004535147	121.774807256236	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	121.608004535147	502	Spectrogram 1	1	1431.3	10781.7994	0.CCL.2019.7.16.9.08.WAV_1	CCL-L2	20.1116608105716	high
121.874807256236	121.991904761905	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	121.874807256236	503	Spectrogram 1	1	1493.3	10843.7994	0.SUR.2017.05.26.8.24.WAV_4	SUR-J6	13.1303326845	low
122.091904761905	122.258707482993	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	122.091904761905	504	Spectrogram 1	1	1431.3	10781.7994	0.CCL.2019.7.16.9.08.WAV_1	CCL-L2	20.1116608105716	high
122.358707482993	122.488775510204	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	122.358707482993	505	Spectrogram 1	1	2106.347	11456.8464	180.SUR.2014.4.9.7.15.WAV_4	SUR-K3	25.6744475772	low
122.588775510204	122.754739229025	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	122.588775510204	506	Spectrogram 1	1	1533.0312266	10883.5306266	312.CCL.2014.4.17.8.11.WAV_2	CCL-M1	14.2335065558	low
122.854739229025	122.974444444444	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	122.854739229025	507	Spectrogram 1	1	2030.939	11381.4384	40.SUR.2011.6.8.8.21.WAV_1-50	SUR-F5	20.1321623226	low
123.074444444444	123.238752834467	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	123.074444444444	508	Spectrogram 1	1	1977.2239154	11327.7233154	0.CCL.2013.2.16.8.00.WAV_1	CCL-L1	24.2824396076	high
123.338752834467	123.461224489796	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	123.338752834467	509	Spectrogram 1	1	1932.8046466	11283.3040466	40.SUR.2011.6.30.15.32.WAV_4	SUR-F4	13.5407605991	low
123.561224489796	123.710975056689	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	123.561224489796	510	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.15.WAV_2	BR1-D3	13.7870123132	low
123.810975056689	123.944172335601	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	123.810975056689	511	Spectrogram 1	1	2643.8620634	11994.3614634	0.CCE.1970.7.13.ITM70858A-5.WAV_1-3	CCE-C2	11.2856546614	low
124.044172335601	124.158412698413	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	124.044172335601	512	Spectrogram 1	1	1986.51	11337.0094	0.SUR.2012.1.20.9.25.WAV_3	SUR-L1	23.4707074031	low
124.258412698413	124.392653061224	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	124.258412698413	513	Spectrogram 1	1	1653.903	11004.4024	213.SJA.2013.5.7.7.35.WAV_1-3	SJA-D3	22.0659482887	low
124.492653061224	124.611700680272	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	124.492653061224	514	Spectrogram 1	1	2007.1549261	11357.6543261	0.CCL.2008.4.1.7.55.WAV_1	CCL-K1	17.5648846037	high
124.711700680272	124.849569160998	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	124.711700680272	515	Spectrogram 1	1	1890.41	11240.9094	0.SUR.1970.7.23.ITM70861B-31.WAV_3	SUR-A4	15.7560620371	low
124.949569160998	125.079637188209	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	124.949569160998	516	Spectrogram 1	1	2106.347	11456.8464	180.SUR.2014.4.9.7.15.WAV_4	SUR-K3	25.6744475772	low
125.179637188209	125.325306122449	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	125.179637188209	517	Spectrogram 1	1	2135.028	11485.5274	0.SUR.1970.7.23.ITM70861B-31.WAV_2	SUR-A4	15.4592629128	low
125.425306122449	125.557664399093	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	125.425306122449	518	Spectrogram 1	1	2154.900991	11505.400391	53.SUR.2012.2.4.15.56.WAV_5	SUR-H1	23.1821377603	high
125.657664399093	125.808095238095	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	125.657664399093	519	Spectrogram 1	1	1755.127571	11105.626971	-3.CCE.2012.3.24.8.45.WAV_3-7	CCE-I1	20.4778202753	high
125.908095238095	126.048843537415	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	125.908095238095	520	Spectrogram 1	1	1804.718	11155.2174	213.SJA.2013.5.7.7.35.WAV_3	SJA-D3	22.6973123229	low
126.148843537415	126.334875283447	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	126.148843537415	521	Spectrogram 1	1	2776.7707554	12127.2701554	64.CCE.2011.7.27.8.12.WAV_5	CCE-I2	19.7304864223	high
126.434875283447	126.57798185941	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	126.434875283447	522	Spectrogram 1	1	1833.5075251	11184.0069251	0.BR1.2013.6.7.8.24.WAV_3	BR1-D4	21.9209222902	low
126.67798185941	126.824263038549	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	126.67798185941	523	Spectrogram 1	1	1266.516	10617.0154	0.SUR.1989.5.31.ITM70960A-26.WAV_1-4	SUR-E1	15.4876605807	high
126.924263038549	127.09022675737	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	126.924263038549	524	Spectrogram 1	1	2066.0624532	11416.5618532	0.CCL.2017.05.21.9.27.WAV_130	CCL-L2	16.6342478331	high
127.19022675737	127.325011337868	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	127.19022675737	525	Spectrogram 1	1	2110.4817221	11460.9811221	31.CCL.2011.6.17.8.45.WAV_1-13	CCL-K2	18.7911497821	low
127.425011337868	127.529523809524	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	127.425011337868	526	Spectrogram 1	1	1799.5468399	11150.0462399	0.TR1.2011.8.2.7.03.WAV_5	TR1-D1	20.0337413304	high
127.629523809524	127.749863945578	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	127.629523809524	527	Spectrogram 1	1	1461.5	10811.9994	0.SUR.2017.05.26.8.24.WAV_6	SUR-J6	16.1801188847	low
127.849863945578	128.001247165533	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	127.849863945578	528	Spectrogram 1	1	1310.935	10661.4344	0.SUR.1989.5.31.ITM70960A-26.WAV_1-3	SUR-E1	15.8206832403	high
128.101247165533	128.205759637188	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	128.101247165533	529	Spectrogram 1	1	1799.5468399	11150.0462399	0.TR1.2011.8.2.7.03.WAV_5	TR1-D1	20.0337413304	high
128.305759637188	128.440204081633	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	128.305759637188	530	Spectrogram 1	1	1888.3853777	11238.8847777	36.SUR.2015.6.9.8.06.WAV_1-2	SUR-K1	20.0608427745	high
128.540204081633	128.706167800453	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	128.540204081633	531	Spectrogram 1	1	2066.0624532	11416.5618532	0.CCL.2017.05.21.9.27.WAV_130	CCL-L2	16.6342478331	high
128.806167800454	128.935464852608	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	128.806167800454	532	Spectrogram 1	1	2226.9	11577.3994	0.HC1.1992.2.15.9.59.WAV_1	HC1-F2	19.3008296327958	high
129.035464852608	129.178979591837	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	129.035464852608	533	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.24.WAV_2-5	BR1-D4	21.8245768807	low
129.278979591837	129.401020408163	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	129.278979591837	534	Spectrogram 1	1	2190.334	11540.8334	0.SUR.2009.5.25.7.46 (2).WAV_1	SUR-F3	3.1843303994	low
129.501020408163	129.619115646259	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	129.501020408163	535	Spectrogram 1	1	2106.347	11456.8464	40.SUR.2011.6.8.8.21.WAV_4	SUR-F5	21.4307448817	low
129.719115646259	129.862630385488	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	129.719115646259	536	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.24.WAV_2-5	BR1-D4	21.8245768807	low
129.962630385488	130.119319727891	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	129.962630385488	537	Spectrogram 1	1	2007.155	11357.6544	0.LOC.2014.3.13.7.37.WAV_1	LOC-A1	16.0108954051	high
130.219319727891	130.363333333333	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	130.219319727891	538	Spectrogram 1	1	1577.4504955	10927.9498955	36.SUR.2011.6.9.5.50.WAV_1-30	SUR-H3	13.2258835931	low
130.463333333333	130.592879818594	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	130.463333333333	539	Spectrogram 1	1	2066.0624532	11416.5618532	31.CCL.2011.6.17.8.45.WAV_2	CCL-K2	18.0729984917	low
130.692879818594	130.849047619048	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	130.692879818594	540	Spectrogram 1	1	2257.161	11607.6604	111.LOC.2012.4.12.8.45.WAV_3-3	LOC-A1	21.5954806061	high
130.949047619048	131.04716553288	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	130.949047619048	541	Spectrogram 1	1	1891.39	11241.8894	0.SJA.2010.7.13.9.10.WAV_4	SJA-C1	11.5786239133	high
131.14716553288	131.303854875283	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	131.14716553288	542	Spectrogram 1	1	2007.155	11357.6544	0.LOC.2014.3.13.7.37.WAV_1	LOC-A1	16.0108954051	high
131.403854875283	131.551836734694	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	131.403854875283	543	Spectrogram 1	1	1488.6119577	10839.1113577	36.SUR.2011.6.9.5.50.WAV_1-27	SUR-H3	12.9981813015	low
131.651836734694	131.795759637188	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	131.651836734694	544	Spectrogram 1	1	1616.2	10966.6994	36.SUR.2011.6.9.5.50.WAV_1-29	SUR-H3	11.8246140476	low
131.895759637188	132.043741496599	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	131.895759637188	545	Spectrogram 1	1	1488.6119577	10839.1113577	36.SUR.2011.6.9.5.50.WAV_1-27	SUR-H3	12.9981813015	low
132.143741496599	132.275804988662	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	132.143741496599	546	Spectrogram 1	1	1955.532	11306.0314	36.SUR.2013.2.2.10.24.WAV_1	SUR-K2	26.6514400471	high
132.375804988662	132.492517006803	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	132.375804988662	547	Spectrogram 1	1	2144.05	11494.5494	180.SUR.2014.4.9.7.15.WAV_3-4	SUR-K3	25.7104201938	low
132.592517006803	132.736439909297	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	132.592517006803	548	Spectrogram 1	1	1616.2	10966.6994	36.SUR.2011.6.9.5.50.WAV_1-29	SUR-H3	11.8246140476	low
132.836439909297	132.966870748299	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	132.836439909297	549	Spectrogram 1	1	2068.643	11419.1424	81.SUR.2012.1.19.9.08.WAV_3-3	SUR-F4	25.5134330557	low
133.066870748299	133.198299319728	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	133.066870748299	550	Spectrogram 1	1	2376.9973354	11727.4967354	31.CCL.2011.6.17.8.45.WAV_1-14	CCL-K2	17.7844720889	low
133.298299319728	133.412562358277	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	133.298299319728	551	Spectrogram 1	1	1701.156	11051.6554	0.SUR.2012.1.20.9.25.WAV_5	SUR-L1	21.3645813745	low
133.512562358277	133.654353741497	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	133.512562358277	552	Spectrogram 1	1	2021.6431843	11372.1425843	36.SUR.2012.5.2.7.26.WAV_1-23	SUR-K1	23.1723675362	high
133.754353741497	133.87201814059	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	133.754353741497	553	Spectrogram 1	1	1488.6119577	10839.1113577	143.SUR.2012.5.3.5.54.WAV_2-7	SUR-J1	26.7254736557	high
133.97201814059	134.099682539683	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	133.97201814059	554	Spectrogram 1	1	2044.4	11394.8994	0.SUR.2016.7.13.7.53.WAV_5	SUR-K4	18.8369442558	low
134.199682539683	134.364240362812	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	134.199682539683	555	Spectrogram 1	1	2122.92	11473.4194	0.LOC.2011.7.29.7.37.WAV_1-4	LOC-A1	22.2213647604	high
134.464240362812	134.593605442177	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	134.464240362812	556	Spectrogram 1	1	2151.8	11502.2994	0.HC1.1992.2.14.3.17-2.WAV_3	HC1-F2	19.265019365076	high
134.693605442177	134.815283446712	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	134.693605442177	557	Spectrogram 1	1	2154.900991	11505.400391	292.SUR.2015.6.8.8.13.WAV_2-8	SUR-J3	20.1350905002	high
134.915283446712	135.044580498866	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	134.915283446712	558	Spectrogram 1	1	2226.9	11577.3994	0.HC1.1992.2.15.9.59.WAV_1	HC1-F2	19.3008296327958	high
135.144580498866	135.282448979592	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	135.144580498866	559	Spectrogram 1	1	1890.41	11240.9094	0.SUR.1970.7.23.ITM70861B-31.WAV_3	SUR-A4	15.7560620371	low
135.382448979592	135.523197278912	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	135.382448979592	560	Spectrogram 1	1	1804.718	11155.2174	213.SJA.2013.5.7.7.35.WAV_3	SJA-D3	22.6973123229	low
135.623197278912	135.763015873016	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	135.623197278912	561	Spectrogram 1	1	2066.0624532	11416.5618532	10.SUR.2010.5.20.5.35.WAV_2-3	SUR-F1	19.710090973	high
